smile id
Cc1cc(cc(c1)[C@H](CNC(=O)N[C@H]2C[C@H]3CC[C@]2(C3(C)C)C)O)C ZINC001311539619
c1ccc2cc(ccc2c1)c3nnc(o3)c4ccnc5c4ccc(c5)Cl ZINC001255990591
c1cc2cnccc2cc1c3nc(no3)c4cc(ccc4F)C(F)(F)F ZINC001217175984
COc1ccc2c(c1)nc(o2)c3nc(no3)c4ccc5ccncc5c4 ZINC001217498228
Cc1cc(=O)[nH]c2c1ccc(c2)C(=O)Nc3c(cn(n3)c4ccccc4)C ZINC000673599993
c1ccc2cc(ccc2c1)/C=C/c3nc(no3)c4ccc5c(c4)NC(=O)C5 ZINC000576073030
c1ccc2c(c1)c3ccc(cc3o2)C(=O)Nc4ccc5c(c4)n[nH]n5 ZINC001327891023
Cc1cc(cc(c1)F)n2cc(nn2)C(=O)N[C@@H]3[C@H]4[C@H]3c5ccccc5C4 ZINC000518640886
c1cc2cnccc2cc1c3nc(no3)c4cc(cnc4)C(F)(F)F ZINC001217176287
c1ccc2c(c1)cncc2c3nc(on3)c4ccc(cn4)c5ccncc5 ZINC001213666233
c1cc2c(ccnc2c(c1)Cl)c3nc(no3)c4ccc5ccncc5c4 ZINC001217445874
c1ccc-2c(c1)Cc3c2cc(cc3)C(=O)Nc4nc5ccc(cn5n4)F ZINC000754633284
Cc1cc(ccc1n2ccc(n2)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C)F ZINC001532445428
COc1ccc2c(c1)cc(o2)c3nc(no3)c4ccc5c(c4)OCCO5 ZINC001217239762
c1ccc2cc(ccc2c1)c3nc(on3)c4ccc5c(c4)[nH]nc5N ZINC001217472117
c1ccc(cc1)[C@@H]2C[C@H]2c3nnc(o3)c4cccn5c4nnc5C6CCC6 ZINC001254554322
c1cc(cc2c1ccnc2)c3nc(on3)/C=C/c4ccc(cc4F)Cl ZINC001247472989
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3CNC(=O)NC45C[C@H]6C[C@H](C4)CC(C6)(C5)O ZINC000289078178
c1ccc2c(c1)c3cc(ccc3o2)C(=O)Nc4nc([nH]n4)C(F)(F)F ZINC001153940559
c1ccc2c(c1)C(=O)c3ccc(c(c3C2=O)O[C@@H]4C[C@H]5CC[C@H]4[NH2+]C5)O ZINC001218464066
c1cc(cc(c1)F)Cc2nnc(o2)c3cc(no3)c4cccc(c4)Cl ZINC001258565625
Cc1cn(nc1NC(=O)c2ccc3c(c2)CCOC3)c4ccccc4 ZINC001264555552
c1ccc2c(c1)ccc(c2O)CCC(=O)NC[C@@H]3[C@H]4[C@H]3c5ccccc5C4 ZINC000450157344
CC(=O)N1CCc2c1ccc(c2)NC(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001667035045
c1ccnc(c1)c2nnc(o2)c3ccc(cc3)c4cc(c(c(c4)F)F)F ZINC001325738317
Cc1c(cc2ccc(cc2n1)F)C(=O)NC[C@@H]3[C@@H]4[C@@H]3c5ccccc5C4 ZINC000488717262
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3CNC(=O)CC45C[C@H]6C[C@H](C4)CC(C6)(C5)O ZINC000486750028
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)Cc4c[nH]c5c4cc(cc5)F ZINC000078729669
COc1ccc2c(n1)cc([nH]2)c3nc(no3)c4ccc5ccncc5c4 ZINC001217309957
C[C@@]1(C(=O)NC(=O)N1)c2ccc(cc2)NC(=O)c3ccc4ccccc4c3 ZINC000046409160
COc1cccc(c1)c2nc(on2)c3cc(=O)c4ccc(cc4o3)Cl ZINC000904607016
c1cc2cc(ccc2nc1)C3(CC3)C(=O)N[C@H]4CCc5c(ccc(=O)[nH]5)C4 ZINC001186092374
CC(=O)Nc1ccc(cc1)C(=O)N2CC=C(C2)c3cccc4c3cccc4 ZINC000501611964
c1ccc2cc(ccc2c1)[C@@H]3C[C@H]3NC(=O)c4cccc(n4)C(F)(F)F ZINC001538444196
c1cc2cnccc2cc1c3nc(no3)c4cc(c(c(c4F)F)F)F ZINC001217175380
c1cc2cc(ccc2c(c1)c3nc(no3)c4ccc5ccncc5c4)O ZINC001217337026
Cc1ccc2c(n1)cc(o2)c3nc(no3)c4ccc5ccncc5c4 ZINC001217692143
C[C@H](Cc1cncc2c1cccc2)C(=O)N[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000376249206
C1C[C@@H]2[C@@H](C1)C2C(=O)N3CCC[C@@H]3CNC(=O)[C@@H]4[C@@H]5[C@H]4[C@H]6CC[C@@H]5C6 ZINC000943937758
Cc1ccn(n1)c2ccc(cc2)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001525821991
c1ccc2c(c1)c3ccc(cc3o2)NC(=O)c4cccc(c4)C5OCCO5 ZINC000758022674
C[C@]12CC[C@@H](C1(C)C)C[C@@H]2NC(=O)c3ccc(cc3)N4C(=O)C=CC4=O ZINC001148899193
c1cc(cc2c1cc(cc2)N)c3ccc4c(c3)COC5(O4)CC[NH2+]CC5 ZINC001245365581
Cc1cn(nc1NC(=O)[C@@H]2[C@@H]3[C@@H]4C[C@H]5[C@@H]2[C@@H]6[C@@H]3C[C@@H]4[C@@H]56)c7ccccc7 ZINC000684435663
c1ccc2cc(ccc2c1)c3nnc(o3)[C@@H]4Cc5ccccc5C(=O)O4 ZINC001117225469
Cc1c([nH]c2c1cc(cc2)c3nc(on3)c4cccn5c4n[nH]c5=O)C ZINC000361505131
c1ccc2c(c1)c3cc(ccc3o2)C(=O)Nc4ccc(cc4)C5=NCCO5 ZINC001153946778
Cc1cn(nc1NC(=O)c2ccc3c(c2)C(CO3)(C)C)c4ccccc4 ZINC000685718570
Cc1ccc2cc(ccc2n1)C(=O)N[C@H](C)c3ccc4c(c3)CCC(=O)N4 ZINC000129030820
c1c2c(cc(c1F)NC(=O)N3C[C@@H]4[C@@H]5CC[C@@H]([C@@H]4C3)C=C5)NC(=O)CC2 ZINC000576082598
C1C[C@@H]2[C@H](C1)[C@H]2C(=O)N3[C@@H]4CC[C@H]3[C@H](C4)NC(=O)[C@@H]5[C@@H]6[C@H]5[C@H]7CC[C@@H]6C7 ZINC000997632123
c1ccc(cc1)c2ccc(cc2)c3ccc(nn3)c4cnccc4Cl ZINC001243044761
c1cc(cc2c1ccnc2)c3nc(on3)c4ccc5c(c4)c(=O)[nH]cn5 ZINC001217529905
C[C@@H]1C/C(=C\c2ccc(o2)c3ccc(cc3)C(=O)[O-])/C(=O)c4c1cccc4 ZINC001776589538
CC(=O)N1Cc2ccc(cc2C1)NC(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC000370198922
CC(C)(C)c1nc2ccc(cn2n1)c3nnc(o3)[C@@H]4C[C@H]4c5ccccc5 ZINC001254556814
COc1ccc(c(c1)F)c2nc(on2)c3cc(=O)c4ccc(cc4o3)F ZINC001217655544
Cc1c([nH]c2c1cc(cc2)C(=O)Nc3ccc(cc3)N4CCCCC4)C ZINC000912646364
Cc1ccc2c(c1)c(=O)cc(o2)c3nc(no3)c4ccc5ccccc5c4 ZINC001217419189
Cc1ccc2cccc(c2n1)c3nc(on3)c4ccc(cc4O)N=N#N ZINC001216936225
c1cc2c3c(ccc(c3c1)NC(=O)[C@H]4C[C@H]5CC[C@H]4[NH2+]C5)CC2 ZINC000422939003
c1cc(cc2c1ccnc2)c3nc(on3)c4ccc(cn4)OC(F)(F)F ZINC001213155468
COc1ccnc(c1)c2nc(on2)c3cccc(c3)c4ccc(cc4)F ZINC001216781249
Cc1c([nH]c2c1cccc2C(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4)C ZINC000488737215
c1ccc2cc(ccc2c1)[C@@H]3C[C@H]3NC(=O)NC[C@@H]4COc5c4cccc5 ZINC000569703143
Cc1cc(cc2c1nccc2)/C=C/C(=O)c3ccc4c(c3)OCC(=O)N4 ZINC000794724808
c1ccc2c(c1)ccc(n2)NC(=O)c3ccc4c(c3)[nH]cc4c5n[n-]nn5 ZINC001593239690
c1ccc2c(c1)c3ccc(cc3o2)n4c(c([nH]c4=O)[C@@H]5CCCOC5)[O-] ZINC000580033710
CCc1cc(=O)[nH]c(n1)c2ccc(nc2)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC000132462270
Cc1c([nH]c2c1cc(cc2)c3nc(on3)[C@H]4Cc5ccccc5C(=O)O4)C ZINC000761779754
CC1(CC(CC(C1)(C)C)NC(=O)NC[C@@H]2[C@H]3[C@H]2c4ccccc4C3)C ZINC001678875814
c1ccc2c(c1)c(=O)c3cc(ccc3[nH]2)C(=O)NC[C@@H]4C[C@@H]5CC[C@@H]4C=C5 ZINC000572509961
c1ccc2c(c1)c3ccc(cc3o2)n4c(c([nH]c4=O)[C@@H]5CCCOC5)[O-] ZINC000580033708
Cc1ccc(c(c1)c2nc(on2)c3cc(=O)c4ccc(cc4o3)Cl)F ZINC001217479993
Cc1ccc2cccc(c2n1)c3nc(on3)c4cc(=O)c5ccccc5o4 ZINC001247593277
Cc1ccc(cc1C)c2nc(on2)c3cc(=O)c4ccc(cc4o3)Cl ZINC001217479013
Cc1cn(nc1NC(=O)N[C@@H]2[C@H]3[C@H]2c4ccccc4C3)c5ccccc5 ZINC000675690244
c1cc(nc(c1)C(F)(F)F)c2nc(on2)c3ccc4c(c3)ccc(=O)[nH]4 ZINC001217432826
c1cc2c(cc1c3nc(on3)c4cc5cc(ccc5o4)O)CCCC2=O ZINC001217582834
c1ccc2c(c1)c3c([nH]2)CN(CC3)C(=O)Nc4ccc5c(c4)ccc(=O)o5 ZINC000156739799
C1C[C@@H]2[C@@H](C1)C2C(=O)N3C[C@@H]4[C@H]3CN(CC4)C(=O)[C@@H]5[C@@H]6[C@H]5[C@H]7CC[C@@H]6C7 ZINC000971707373
Cc1cc(nc2c1cc(cc2)NC(=O)c3ccc4c(c3)[nH]c(=O)o4)C ZINC001596112857
c1cc(cc(c1)c2nc(no2)c3ccc4cnccc4c3)c5ccncc5 ZINC001216414843
Cc1ccc2cc([nH]c2c1)C(=O)Nc3nc([nH]n3)Cc4cccc(c4)F ZINC000512574257
Cc1ccc2c(c1)[nH]cc2CCNC(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC000487281834
c1cc(c2c(c1)nccc2Cl)c3nc(on3)c4ccc5ccncc5c4 ZINC001217512353
c1cc(cc2c1ccnc2)c3nc(on3)c4cc(cnc4)C(F)(F)F ZINC001212963866
Cc1cccc2c1CC[C@@H](C2)[NH2+][C@@H]3CCN(C3)c4c5ccccc5ncn4 ZINC001171558883
Cc1c(cc(o1)c2ccccc2)C(=O)N3C[C@H]4CC[C@H]3[C@@H]5[C@H]4C[NH2+]C5 ZINC000639032716
c1ccc2cc(c(cc2c1)C(=O)N[C@@H]3Cc4cc(cc(c4OC3)F)F)O ZINC001607014378
CC1(CC(CC(C1)(C)C)CNC(=O)NC[C@@H]2[C@H]3[C@@H]2c4ccccc4C3)C ZINC001223749263
Cc1c([nH]c2c1cc(cc2)C(=O)N[C@H](C)c3cccc(c3)c4n[n-]nn4)C ZINC000822009872
Cc1cccc(c1)[C@@H](C)[NH+]2CCN(CC2)C(=O)[C@@H]3[C@@H]4[C@H]3[C@H]5CC[C@@H]4C5 ZINC000957856999
c1cc(cc2c1ccnc2)c3nc(on3)c4cc5cc(ccc5nc4)Cl ZINC001217438736
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)NCC4(CC4)c5cccc(c5)F ZINC000487316926
C[C@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)N[C@H]3CC(c4c3cccc4)(C)C ZINC001629348272
COc1ccc2c(c1)cccc2c3nc(no3)c4ccc5cnccc5c4 ZINC001217444697
C[C@]12CC[C@@H](C1(C)C)C[C@@H]2NC(=O)N(C)[C@H]3CCc4ccccc4C3 ZINC001666522910
c1ccc(cc1)C#CC[NH2+]C2CCN(CC2)C(=O)[C@@H]3[C@@H]4[C@H]3[C@H]5CC[C@@H]4C5 ZINC001203990512
Cc1c2ccccc2nc(c1c3nc(no3)c4ccc5c(c4)c(no5)C)C ZINC001217662629
Cc1cc(ccc1c2nc(on2)c3cc(=O)c4ccc(cc4o3)Cl)F ZINC001217480270
Cc1c(c(cc(c1F)F)c2nc(no2)c3ccc4cnccc4c3)F ZINC001215395249
c1cc(nc2c1cc(cc2)NC(=O)[C@@H]3C=C[NH+]=C4C3=CC=N4)C(F)(F)F ZINC001183589952
c1ccc2cc(ccc2c1)[C@@H]3C[C@H]3NC(=O)c4ccc5c(c4)CCOC5 ZINC000614366679
c1ccc2c(c1)cncc2/C=C/3\CCc4cc(ccc4C3=O)c5n[n-]nn5 ZINC000823504585
c1cc2c(cc1F)cc(o2)c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001217236373
Cc1cnn(c1)c2ccc(cc2)C(=O)NC[C@@]3(CCCc4c3cccc4)C ZINC001266922381
C[C@@]1(CCOC2(C1)CCC2)CNC(=O)N[C@@H]3[C@H]4[C@H]3c5ccc(cc5C4)F ZINC000889376298
Cc1cn(nc1NC(=O)c2c(c3ccccc3oc2=O)C)c4ccccc4 ZINC000078734852
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc5c(c4)CCC(=O)N5 ZINC000121365346
C[C@@H](C(=O)N[C@@H]1C[C@H]2CC[C@]1(C2(C)C)C)n3ccc4ccccc4c3=O ZINC001290835287
c1ccc2c(c1)cc(c(=O)[nH]2)CNC(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC001345810367
C1C[C@@H]2[C@@H](C1)C2C(=O)NC[C@@H]3CCN(C3)C(=O)[C@@H]4[C@@H]5[C@H]4[C@H]6CC[C@@H]5C6 ZINC000982903747
C[C@@H]1C[C@@H](CN1C(=O)N[C@@H]2C[C@H]3CC[C@]2(C3(C)C)C)c4ccccc4 ZINC001477438680
c1ccc2c(c1)cncc2c3nc(on3)c4ccc5ccncc5c4 ZINC001217512086
c1cc(c2c(c1c3nc(on3)c4cc5c(cn[nH]5)nc4)C(=O)CC2)F ZINC001217582655
c1cc(cc(c1)c2nc(on2)c3ccc4cnccc4c3)c5ccncc5 ZINC001217175882
Cc1ccc2c(c1)c(=O)cc(o2)c3nc(no3)c4ccc5ccncc5c4 ZINC001217419197
c1ccc(cc1)c2cc(=O)c3cc(ccc3o2)O[C@@H]4C[C@H]5CC[C@H]4[NH2+]C5 ZINC001218469162
Cc1ccc(c(c1)F)c2nc(on2)c3cc(=O)c4ccc(cc4o3)Cl ZINC001217478768
Cc1c2c([nH]c1C(=O)Nc3ccc-4c(c3)Cc5c4cccc5)CCCC2=O ZINC000057499244
c1ccc2c(c1)c3cc(ccc3o2)C(=O)Nc4ccc5c(c4)CCNC5=O ZINC001153946770
c1ccc(cc1)n2ccc(n2)NC(=O)C(=O)N[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000479177825
c1ccc2c(c1)cc(cn2)NC(=O)C(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC000128975659
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Cc4c[nH]c5c4cc(cc5)F ZINC000152364532
Cc1cc(cc(c1)C2=CCN(CC2)C(=O)N[C@@H](C)[C@@H]3C[C@H]4CC[C@H]3C4)C ZINC001563454666
C[C@H]1c2ccccc2CCN1C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001563605088
Cc1cc(c2ccccc2n1)c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001217250142
Cc1cc(cc2c1[nH]cc(c2=O)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C)F ZINC000532029539
CC1(CC(C1)NC(=O)NC[C@@H]2[C@H]3[C@H]2c4ccccc4C3)c5ccccc5 ZINC000543069791
C[C@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)NCC3(Cc4ccccc4C3)C ZINC001223140216
c1cc(cc2c1ccnc2)c3nc(on3)c4cc(=O)c5cc(ccc5o4)F ZINC001217369721
c1cc2cnccc2cc1c3nc(no3)c4cc(c(cc4F)F)Cl ZINC001217174916
Cc1ccc2cc(ccc2n1)C(=O)NC[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000448255085
Cc1cc2cccnc2c(c1)c3nnc(o3)[C@@H]4C[C@H]4c5ccccc5 ZINC001254542553
c1cc2cc(ccc2c(c1)c3nc(no3)c4ccc5cnccc5c4)O ZINC001217336734
Cc1cn(nc1NC(=O)NC[C@@H]2[C@@H]3[C@H]2c4ccccc4C3)c5ccccc5 ZINC000676129402
Cc1cc(cc(c1)[C@H](C)NC(=O)NC[C@@H]2[C@H]3[C@@H]2c4ccccc4C3)C ZINC001221826402
COc1ccc(cc1)c2cc(on2)c3nc(no3)c4cccc(c4)Cl ZINC001212785687
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)N4CCc5c6ccccc6[nH]c5C4 ZINC000179273975
Cc1cc(ccc1n2cnnn2)NC(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001310057141
Cc1cnn(c1)c2ccc(cc2)C(=O)Nc3ccc4c(c3)C(=O)CCCC4 ZINC001129978758
Cc1cn(nc1NC(=O)CCc2cccc3c2cccc3)c4ccccc4 ZINC001356495757
Cc1c2ccccc2oc(=O)c1C(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC000152662735
Cc1c(c(cc(c1F)F)c2nc(no2)c3ccc4ccncc4c3)F ZINC001215395305
Cc1cccc(c1)[C@H](CNC(=O)N[C@H]2C[C@H]3CC[C@]2(C3(C)C)C)O ZINC001477438426
c1cc(cc2c1ccnc2)c3nc(no3)c4cc(ccn4)C(F)(F)F ZINC001217513373
c1ccc2c(c1)c3ccc(cc3o2)NC(=O)c4ccc(cc4)C5(CC5)C#N ZINC000776814432
c1cc(=O)oc2c1cc(cc2)c3nc(no3)c4ccc(cn4)C(F)(F)F ZINC001217267793
c1ccc(cc1)n2cc(nn2)C(=O)N[C@@H]3Cc4cc(cc(c4OC3)F)F ZINC001120803350
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)c4ccn(n4)c5cccc(c5)F ZINC000152520427
c1ccc(cc1)c2cn3ccc(cc3[nH+]2)NC(=O)c4ccc5c(c4)nco5 ZINC001149380673
COc1ccc2c(c1)OCC(=C2)c3nc(no3)c4ccc5cnccc5c4 ZINC001205961590
c1cc(c2cccnc2c1)c3nc(on3)c4cc(=O)c5ccc(cc5o4)F ZINC000809499456
Cc1ccnc2c1cc(cc2)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001357695988
Cc1cnn(c1)c2ccc(cc2)C(=O)Nc3ccc4c5c3cccc5CC4 ZINC000478081694
Cc1cc(ccc1n2cncn2)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC000359056060
Cc1ccc2c(c1)c(c([nH]2)C(=O)Nc3ccn(n3)c4ccccc4)Cl ZINC000056406397
Cc1ccc(c(c1)C)C[C@H](C)NC(=O)NC[C@@H]2[C@H]3[C@@H]2c4ccccc4C3 ZINC001678741142
c1ccc(cc1)C(=O)O[C@H]2CCC(=CC2)c3cccc4c3NC(=O)C45CC5 ZINC001244808801
Cc1c(cc2ccc(cc2n1)F)C(=O)NC[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000488717264
CC(C)(C)c1ccc(cc1)NC(=O)NC[C@@H]2[C@H]3[C@@H]2c4ccccc4C3 ZINC001673209084
Cn1c2c(cc(cn2)c3ccc(cc3)C(=O)Nc4ccccc4)cn1 ZINC001245469697
c1cc2c(cc1c3nc(on3)c4cc(=O)c5ccc(cc5o4)F)CCO2 ZINC000795667669
c1cc(cc2c1cc(cc2)O)c3nc(no3)c4ccc(cn4)C(F)(F)F ZINC001215393445
C[C@@]12CC[C@H](C1(C)C)C[C@@H]2NC(=O)c3coc(=O)c4c3cccc4 ZINC001532447402
c1cc(=O)[nH]c2c1cc(cc2)c3cc(cc(c3)C(F)(F)F)CN=O ZINC001244240211
c1ccc2c(c1)cncc2c3nc(on3)c4ccc5cnccc5c4 ZINC001217175044
c1ccnc(c1)c2cccc(c2)c3nc(no3)c4ccc5cnccc5c4 ZINC001216414891
c1ccnc(c1)c2cccc(c2)c3nc(no3)c4ccc5ccncc5c4 ZINC001216414476
c1cc(c(c(c1)F)C(F)(F)F)c2nc(on2)c3ccc4ccncc4c3 ZINC001217513252
c1cc(cc2c1cc(o2)c3nc(no3)c4ccc5c(c4)CCCC5=O)O ZINC001217444749
c1cc(cc2c1ccnc2)c3nc(no3)c4cc(cc(c4)F)C(F)(F)F ZINC001217513266
c1ccc2cc(ccc2c1)C(=O)/C=C/c3ccc(c(c3)F)n4cncn4 ZINC000844238521
c1cc(cc(c1)F)n2c(cnn2)c3nc(no3)c4ccc5c(c4)cccn5 ZINC000554800224
c1cc(ccc1c2cnco2)c3nc(on3)c4cc5ccc(cc5o4)F ZINC001217372124
c1cc(ccc1c2nc(on2)c3cc(=O)c4ccc(cc4o3)F)N(=O)=O ZINC000795637802
Cc1cc(nc2c1cccc2)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001524383250
c1cc(cc2c1cc(o2)c3nc(no3)c4ccc5c(c4)C(=O)CCC5)F ZINC001217372147
c1ccc2c(c1)cccc2[C@@H]3C[C@H]3NC(=O)c4ccc5c(c4)CCC(=O)N5 ZINC000435231528
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)N4CCc5c6ccccc6[nH]c5C4 ZINC000179273992
Cc1c(nnc2c1c(n[nH]2)NC(=O)C(C)(C)c3ccc4ccccc4c3)C ZINC001467907528
c1ccc2c(c1)c3cc(ccc3o2)C(=O)Nc4ccc5c(c4)OCC(=O)N5 ZINC001153946667
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)c4ccc(nc4)c5n[n-]nn5 ZINC000738173052
c1ccc(cc1)n2ccc(n2)NC(=O)NC[C@@H]3[C@@H]4[C@@H]3c5ccccc5C4 ZINC000120954347
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc5c(c4)C(=O)NCC5 ZINC000676130606
c1cc2cc(ccc2c(c1)c3nc(no3)c4ccc5ccncc5c4)F ZINC001217326118
c1ccc2c(c1)c(=O)[nH]c(n2)N3CCC(=Cc4ccc(c(c4)F)F)CC3 ZINC000302211686
C[NH+]1CCc2c(c3cc(ccc3[nH]2)C(=O)N[C@@H]4[C@H]5[C@H]4c6ccccc6C5)C1 ZINC000612494155
Cc1c(c(=O)c2ccc(cc2o1)O[C@@H]3[C@H]4CC[C@H]3[NH2+]C4)c5ccccc5 ZINC001218152950
Cc1c2cc(cnc2on1)C(=O)Nc3ccc-4c(c3)Cc5c4cccc5 ZINC000030894427
C[C@@H]1CN(C[C@H]1C(=O)Nc2ccc3c4c2cccc4CC3)c5ccccn5 ZINC000505891125
CC(C)(C)c1ccc2cc([nH]c2c1)C(=O)Nc3ccn(n3)c4ccccc4 ZINC001470428677
c1ccc2c(c1)c(ncn2)N[C@@H]3C[C@@H]4CC[C@@H]3N(C4)C(=O)C5CC=CC5 ZINC001041653722
Cn1ccc2c1ccc(c2)c3nc(on3)c4ccnc5c4ccc(c5)F ZINC001217452093
C[C@@H]1CC(=O)NN=C1c2ccc(cc2)NC(=O)c3ccc4ccncc4c3 ZINC001154599032
Cc1c([nH]c2c1cc(cc2)C(=O)NCc3cn(nc3C)c4ccccc4)C ZINC000512698692
c1ccc2c(c1)c3cc(ccc3o2)C(=O)Nc4ccc5c(c4)C[NH2+]CCO5 ZINC001219031626
C[C@@H]([C@@H]1C[C@H]2CC[C@H]1C2)NC(=O)N3CCC[C@](CC3)(C)c4ccccc4 ZINC001467663581
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)Nc4ccc5c(c4)NC(=O)CC5 ZINC000125559666
Cc1cc(=O)[nH]c2c1ccc(c2)C(=O)NCc3ccc(o3)c4ccccc4 ZINC000564195135
Cc1ccc2ccnc(c2c1)NC(=O)c3ccc(cc3)n4cc(cn4)C ZINC001644060145
CC1(C[C@@H](CCO1)N=Nc2c3cc(ccc3[nH]c2O)c4ccccc4)C ZINC000780252418
Cc1cccc2c1O[C@@H](C2)C(=O)NCC(C)(C)c3ccc4ccccc4c3 ZINC001587584318
Cc1cccn2c1c(cn2)c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001217577479
c1cc2cnccc2cc1c3nc(on3)c4c[nH]c5c4ncnc5Cl ZINC001217379069
C#Cc1ccc(cc1F)NC(=O)c2ccc3c(c2)c(=O)c4ccccc4o3 ZINC001153425777
c1cc2c(nc1)[C@H](CCC2)Oc3ccc4c(c3)oc5cc(ccc5c4=O)O ZINC001229516505
Cc1cccc2c1[nH]cc2c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001217334393
CC(C)c1ccc2c(c1)nc(o2)c3ccc(cc3)NC(=O)c4ccccc4 ZINC000005614119
c1cc2cnccc2cc1c3nc(on3)c4ccc5c(c4)c(=O)[nH]cn5 ZINC001217529868
c1cc(cc(c1)F)Cc2[nH]nc(n2)NC(=O)c3ccc4c(c3)CCC4 ZINC000358552125
c1ccc(cc1)[C@H]2C[C@@H]2c3nnc(o3)c4cccn5c4nnc5C6CCC6 ZINC001254554328
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc5c(c4)CCN5 ZINC000576449345
C1C[C@@H]2[C@@H](C1)C2C(=O)N[C@H]3CCN(C3)C(=O)[C@@H]4[C@@H]5[C@H]4[C@H]6CC[C@@H]5C6 ZINC000937799352
Cc1c([nH]c2c1cc(cc2)C(=O)Nc3ccc4c(c3)CCN4C(=O)C)C ZINC000022643608
c1cc2c(cc1C#N)[nH]cc2c3nc(no3)c4ccc5c(c4)C(=O)CCC5 ZINC001217387013
c1ccc(cc1)n2ccc(n2)NC(=O)c3ccc4c(c3)CCCCC4=O ZINC000352285684
Cc1ccc2c(c1)c(c([nH]2)C(=O)NC[C@@H]3[C@@H]4[C@H]3c5ccccc5C4)Cl ZINC001340663794
C[C@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)c3cc4c([nH]c3=O)CCC(C4)(C)C ZINC001464122943
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)c4ccc5c(c4)cccn5 ZINC000153059529
c1ccc(cc1)NC(=O)c2ccc(cc2)c3cc4cccnc4c(c3)F ZINC001240046984
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc5c(c4)C(=O)CCC5 ZINC000126198313
C[C@@H](c1ccc(c(c1)F)F)NC(=O)NC[C@@H]2[C@H]3[C@@H]2c4ccccc4C3 ZINC000246940424
Cc1cc(ccc1c2nc(on2)c3cc(=O)c4ccc(cc4o3)F)OC ZINC001217655700
c1cc2cnccc2cc1c3nc(on3)c4ccnc5c4cc(cc5)Cl ZINC001217253615
Cc1c2ccccc2nc(c1Cc3nnc(o3)c4ccc5c(c4)CCC5)C ZINC001258218752
Cc1c2ccccc2nc(c1C(=O)Nc3ccc4c(c3)CCC(=O)N4C)C ZINC000539449449
Cc1ccc(o1)c2c(c(n[nH]2)NC(=O)[C@H](C)c3ccc4ccccc4c3)C ZINC000434437368
C[C@H](Cc1cncc2c1cccc2)C(=O)N[C@@H]3[C@H]4[C@H]3c5ccccc5C4 ZINC000376249205
