smile id
CC(=O)N1CCC(CC1)[NH2+][C@H]2CCCCc3c2ccc(c3)c4n[n-]nn4 ZINC001602925265
c1ccc(cc1)[C@H]2CCCN(C2)C(=O)Nc3ccc4c(c3)CCNC4=O ZINC000667385485
CC(=O)N1CCC[C@H](C1)CNc2ccc3cc(ccc3n2)c4n[n-]nn4 ZINC001602927494
CC(=O)N1CCC[C@@H](C1)CNc2cc([nH+]c3c2cccc3)c4n[n-]nn4 ZINC001602927946
c1ccc(cc1)[C@@H]2CCCN(C2)C(=O)Nc3ccc4c(c3)CCNC4=O ZINC000667385486
c1cc(ccc1c2n[n-]nn2)[C@H](C(=O)Nc3ccc4c(c3)CC(=O)N4)O ZINC000826482129
c1cc(ccc1c2n[n-]nn2)[C@@H](C(=O)Nc3ccc4c(c3)CC(=O)N4)O ZINC000826482128
CC(=O)N1Cc2ccc(cc2C1)NCc3ccc(c(c3)F)c4n[n-]nn4 ZINC001602933166
c1ccc2c(c1)CC[C@H]2CCNC(=O)Nc3ccc4c(c3)CCNC4=O ZINC000667385776
Cc1ccc2c(c1)[C@@H](CCC2)NC(=O)Nc3ccc4c(c3)CCNC4=O ZINC000667385821
c1ccc2c(c1)C3(CCC3)CN2C(=O)Nc4ccc5c(c4)CCNC5=O ZINC000667386029
c1ccc2c(c1)C3(CC3)CN2C(=O)Nc4ccc5c(c4)CCNC5=O ZINC000667386280
CC(=O)N1Cc2ccc(cc2C1)NCc3ccc(cc3F)c4n[n-]nn4 ZINC001602933179
CC1(CC(C1)NC(=O)Nc2ccc3c(c2)CCNC3=O)c4ccccc4 ZINC000667387665
c1ccc(cc1)c2ccc(cc2)c3nnc(o3)c4cccc5c4C(=O)NC5 ZINC001252528881
c1cc2c(cc1CC(=O)N3CCc4c3cc(cc4)c5n[n-]nn5)NC(=O)C2 ZINC000826481564
c1ccc2c(c1)CCN(C2)S(=O)(=O)Cc3ccc(cc3)c4n[n-]nn4 ZINC000826486142
c1cc2c(cc1NC(=O)N3CC[C@@H](C3)C4CCCCC4)CCNC2=O ZINC000667383599
Cc1cccc(n1)C(=O)N2CC(=O)Nc3c2cc(cc3)c4n[n-]nn4 ZINC001581223104
c1ccc(cc1)/C=C\[C@@H]2CCCN2c3cccc(n3)c4n[n-]nn4 ZINC000823861999
c1ccc(cc1)[C@@H]2CCN(C2)C(=O)C(=O)Nc3ccc4ccccc4c3 ZINC000747014780
c1cc(ccc1c2n[n-]nn2)S(=O)(=O)N3CCc4cc(ccc4C3)F ZINC000826494171
CC(C)c1ccc2c(c1)CCN(C2)C(=O)c3ccc(o3)c4n[n-]nn4 ZINC001589769481
c1ccc2c(c1)[C@H](CC(=O)N2)C(=O)N3CCc4cc(ccc4C3)C(=O)[O-] ZINC001602631959
c1ccc2c(c1)[C@@H](CC(=O)N2)C(=O)N3CCc4cc(ccc4C3)C(=O)[O-] ZINC001602631962
c1ccc(cc1)c2ccc3c(c2)[C@@H](CC3)NC(=O)N4CC[C@@H](C4)F ZINC001312550964
c1ccc(cc1)c2ccc3c(c2)[C@@H](CC3)NC(=O)N4CC[C@H](C4)F ZINC001312550959
CC(C)c1ccc(c(c1)O)C(=O)N2Cc3ccc(cc3C2)c4n[n-]nn4 ZINC001589769279
Cc1cccc2c1CCN(C2)C(=O)Nc3ccc(cc3)c4nnc(o4)C ZINC000747565072
c1cc([nH]c(=O)c1)C(=O)N2Cc3ccc(cc3C2)c4n[n-]nn4 ZINC001593349799
c1ccc2c(c1)c(cc(n2)NC(=O)c3c4c([nH]n3)CCCCC4)C(=O)N ZINC000622184518
c1cc(ccc1[C@H]2CC[NH2+]C2)NC(=O)c3ccc4c(c3)[nH]c(=O)[nH]c4=O ZINC001218998322
Cc1ccc2c(c1)CN(CC2)C(=O)Nc3ccc4c(c3)cc(n4C)O ZINC000666934906
Cc1cccc(c1OCc2ccccc2)c3[nH]c4cc(ccc4n3)C(=O)N ZINC001251091916
c1ccc(cc1)[C@H]2C[C@]2(C(=O)Nc3ccc4c(c3)CCNC4=O)C(=O)[O-] ZINC001602658555
c1cc(ccc1[C@@H]2CC[NH2+]C2)NC(=O)c3ccc4c(c3)[nH]c(=O)[nH]c4=O ZINC001218998321
c1ccc(cc1)C2=CCN(C2)C(=O)c3ccc(o3)c4n[n-]nn4 ZINC001593341721
c1cc2c(c(c1)c3n[n-]nn3)CN(C2)C(=O)c4cc(no4)C5CC5 ZINC001593327521
c1ccc2c(c1)C[C@H]([NH2+]C2)CC(=O)Nc3ccc4c(c3)[nH]c(=O)[nH]c4=O ZINC001218990872
c1ccc2c(c1)CC[C@H]2NC(=O)Nc3cccc(c3)[C@H]4CCC(=O)N4 ZINC000667241822
c1ccc(cc1)[C@@H]2C[C@@]2(C(=O)Nc3ccc4c(c3)C(=O)NCC4)C(=O)[O-] ZINC001602657438
c1ccc(cc1)[C@H]2C[C@@]2(C(=O)Nc3ccc4c(c3)C(=O)NCC4)C(=O)[O-] ZINC001602657439
c1cc(cc(c1)c2n[n-]nn2)CS(=O)(=O)N3CCc4c(cccn4)C3 ZINC000826486742
c1ccc2c(c1)cc(cn2)C(=O)Nc3ccc(cc3)c4cccc(c4)O ZINC001149136265
c1cc2c(cc1NC(=O)N3CC[C@@H]4COC(=O)N[C@H]4C3)cc(o2)C(=O)[O-] ZINC001602657933
c1ccc(cc1)[C@@H]2C[C@@]2(C(=O)Nc3ccc4c(c3)CCNC4=O)C(=O)[O-] ZINC001602658553
c1cc2c(cc1C(=O)Nc3ccc4c(c3)CCNC4=O)c5c([nH]2)CCCC5 ZINC000617270146
c1ccc(cc1)[C@H]2C[C@@]2(C(=O)Nc3ccc4c(c3)CCNC4=O)C(=O)[O-] ZINC001602658554
Cc1cc(ccc1C(=O)C)NC(=O)N[C@@H]2CCc3cc(ccc3C2)O ZINC000683560136
c1ccc(cc1)c2cc(no2)NC(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683552873
c1ccc2c(c1)cccc2Nc3ccc4c(c3)C(=O)NCC4 ZINC001173797985
Cc1cc(cc(c1C)O)NC(=O)c2c[nH]c3c2c(ccc3)c4n[n-]nn4 ZINC001592029605
Cc1cc(cc(c1)NC(=O)c2c[nH]c(=O)c3c2cccc3)c4n[n-]nn4 ZINC001592029402
Cc1cc(c2ccccc2n1)NC(=O)c3cc(ccc3F)c4n[n-]nn4 ZINC001592029192
c1ccnc(c1)N2CCC[C@@H](C2)C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001272647577
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3NC(=O)[C@@H]4C[C@H]4c5cccc(c5)c6n[n-]nn6 ZINC001593182599
Cc1cc(ccc1F)NC(=O)N2Cc3cccc(c3C2)c4n[n-]nn4 ZINC001592023311
Cc1cc(cc(c1)NC(=O)N2CC[C@]3([C@@H](C2)C3(F)F)C)c4n[n-]nn4 ZINC001592022082
Cc1ccc(c(c1)C(=O)N[C@H]2CCc3c2cc(cc3)c4ccccc4)O ZINC001138562222
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3NC(=O)Nc4cc(ccc4F)c5n[n-]nn5 ZINC001593202225
Cc1ccc(c(c1)C(=O)N[C@@H]2CCc3c2cc(cc3)c4ccccc4)O ZINC001138562223
c1ccc(cc1)N2CC[C@@H](C2)C(=O)Nc3cc(ccc3O)c4n[n-]nn4 ZINC001593202923
Cc1cc(ncc1c2n[n-]nn2)NC(=O)N3CC=C(C3)c4ccccc4 ZINC001592021117
Cc1cc(cc(c1)NC(=O)Cc2c[nH]c3c2cccc3)c4n[n-]nn4 ZINC001592018878
Cc1cc2ccccc2c(c1)NC(=O)Cc3ccc(nc3)c4n[n-]nn4 ZINC001592018842
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3NC(=O)Nc4cc(cc(c4)F)c5n[n-]nn5 ZINC001593206897
c1ccc2c(c1)C[C@H](CO2)NC(=O)Nc3cc(cc(c3)F)c4n[n-]nn4 ZINC001593207157
c1ccc2c(c1)-c3c(c4cc(ccc4[nH]3)c5ccc(nc5F)N)CC(=O)N2 ZINC001239823081
c1ccc(cc1)CNC(=O)c2ccc(cc2)c3ccc4c(c3)NC(=O)CC4 ZINC001239907146
C[C@H]1CCc2c(cc(nn2)c3ccc(cc3)C(=O)NCc4ccccc4)C1 ZINC001239907798
c1cc2c(cc1O)CCN(C2)C(=O)Nc3cc(cc(c3)F)c4n[n-]nn4 ZINC001593208995
Cc1ccc2c(c1)c3c([nH]2)CCN(C3)c4nc5ccccc5c(n4)N ZINC000677878651
Cc1cc(cc(c1)NC(=O)[C@H]2CCN(C2)c3ccccc3)c4n[n-]nn4 ZINC001592018197
C[C@@H]1CCc2c(cc(nn2)c3ccc(cc3)C(=O)NCc4ccccc4)C1 ZINC001239907801
c1ccc2c(c1)cc(nn2)NC(=O)N3Cc4cccc(c4C3)c5n[n-]nn5 ZINC001593211814
c1cc2c(c(c1)C[NH+]3CCC4(CC3)C[C@@H](CNC4=O)O)NCCC2 ZINC000897046005
c1cc(c(cc1c2n[n-]nn2)C(=O)Nc3cc4c([nH]c3=O)CCCC4)F ZINC001593213380
c1cc(c(cc1NC(=O)N[C@@H]2[C@H]3C[C@H]4CO[C@H]2[C@H]4C3)Cl)c5n[n-]nn5 ZINC001593213622
c1ccc2c(c1)CC[NH2+][C@H]2CNC(=O)Nc3ccc4c(c3)C(=O)NCC4 ZINC000841121596
c1cc(c(cc1NC(=O)N2CC[C@H](C2)[NH+]3CCCCC3)F)c4n[n-]nn4 ZINC001593215003
c1cc(c(cc1NC(=O)N2CC[C@@H](C2)[NH+]3CCCCC3)F)c4n[n-]nn4 ZINC001593215004
c1ccc(cc1)n2ccnc2CNC(=O)Nc3ccc(cc3)c4n[n-]nn4 ZINC001593154146
c1ccc2c(c1)CCN(C2)NC(=O)c3ccc4c(c3)[nH]cc4c5n[n-]nn5 ZINC001593153545
c1ccc2c(c1)cccc2CNC(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683547399
Cc1cc(cc(c1)NC(=O)c2cccc3c2c[nH]c(=O)c3)c4n[n-]nn4 ZINC001592030683
c1ccc(cc1)[C@]23CC[C@@H](C2)[C@@H]3C(=O)NCc4ccc(cn4)c5n[n-]nn5 ZINC001593133715
Cc1cc(nc(c1)N[C@@H]2CCCc3c2n(nc3)C(C)C)c4n[n-]nn4 ZINC001592038439
c1ccc2cc(ccc2c1)NC(=O)C(=O)N3CCN(CC3)[C@@H]4CC[NH2+]C4 ZINC000841242889
c1cc2c(cc1NC(=O)N3CCC[C@@H](C3)[NH+]4CCCC4)CCCC2=O ZINC000653497850
c1cc2c(cc1NC(=O)N3CCC[C@H](C3)[NH+]4CCCC4)CCCC2=O ZINC000653497851
Cc1cc(cc(c1)NC(=O)c2ccc3c(c2)c(c[nH]3)C=O)c4n[n-]nn4 ZINC001592032423
Cc1cc(c2ccccc2n1)NC(=O)c3cccc(c3C)c4n[n-]nn4 ZINC001592032394
c1ccc2c(c1)CC[C@H](C2)NC(=O)C(=O)N3CCc4c(cccc4F)C3 ZINC000775122286
c1cc2c(cc1c3n[n-]nn3)CN(C2)C(=O)NCc4ccc(nc4)Cl ZINC001593138521
Cc1cc(cc(c1)NC(=O)c2ccc3c(c2)CCCC3=O)c4n[n-]nn4 ZINC001592032299
c1ccc2c(c1)cc(c(=O)[nH]2)c3ccc(c(c3)F)C(=O)N4CCCCC4 ZINC001238881414
c1cc(cc(c1)F)c2nc(on2)[C@@H]3CCCN(C3)C(=O)CC4(CC4)C[NH3+] ZINC000643489913
c1ccc(cc1)C[NH+]2Cc3cccc(c3C2)c4ccc5c(c4)NC(=O)CO5 ZINC001239093843
Cc1cc(c2ccccc2n1)C(=O)N3CCc4c(c(n[nH]4)C(=O)N)C3 ZINC001269504309
Cc1nnc(o1)c2ccc(cc2)NC(=O)N3CCc4c(cc(=O)[nH]n4)C3 ZINC000775655438
c1cc2ccsc2c(c1)NC(=O)Nc3ccc4c(c3)C(=O)NCC4 ZINC000676940758
Cc1cc(cc(c1)NC(=O)c2cncc3c2cccc3)c4n[n-]nn4 ZINC001592031508
c1cc(cc(c1)c2n[n-]nn2)CNC(=O)Nc3ccc(cc3)n4cccn4 ZINC001593143400
c1cc(cc(c1)O)CNC(=O)N[C@H]2CCc3c2ccc(c3)c4n[n-]nn4 ZINC001593144548
c1cc(cc(c1)O)CNC(=O)N[C@@H]2CCc3c2ccc(c3)c4n[n-]nn4 ZINC001593144550
Cc1ccc2c(c1)CCN(C2)C(=O)c3ccc(o3)c4ccccc4 ZINC001525986173
Cc1cc(cc(c1)NC(=O)c2ccc3c(c2)[nH]cc3C=O)c4n[n-]nn4 ZINC001592031221
Cc1cc(cc(c1)NC(=O)c2cccc3c2O[C@H](C3)C)c4n[n-]nn4 ZINC001592031038
Cc1ccc2c(c1)[nH]cc2CC(=O)N3CCN(CC3)c4nc([nH]n4)C ZINC000898176440
Cc1cc(cc(c1)NC(=O)c2cc3ccccc3[nH]c2=O)c4n[n-]nn4 ZINC001592030688
c1ccc(cc1)n2cc(cn2)CNC(=O)Nc3ccc(cc3)c4n[n-]nn4 ZINC001593152185
c1ccc(cc1)n2cc(cn2)CNC(=O)Nc3cccc(c3)c4n[n-]nn4 ZINC001593152233
c1ccc2c(c1)nc(o2)CNC(=O)c3c[nH]c4c3c(ccc4)c5n[n-]nn5 ZINC001593152373
c1ccc2c(c1)[nH]c(n2)CNC(=O)c3ccc4c(c3)[nH]cc4c5n[n-]nn5 ZINC001593152432
c1ccc(cc1)[C@@H]2CN(C[C@H]2[NH3+])C(=O)Nc3ccc4c(c3)C(=O)NCC4 ZINC000841120146
CC(=O)N1CCC2(CC1)c3ccc(cc3NC2=O)c4ccc(nc4F)N ZINC001239820630
c1cc(cnc1)[C@H]2CCN(C2)C(=O)Nc3ccc(c(c3)F)c4n[n-]nn4 ZINC001593215367
c1ccc(cc1)CNC(=O)c2ccc(cc2)c3ccc4c(c3)ccc(=O)o4 ZINC001239908786
Cc1cc(cc(c1)Cl)C(=O)N2Cc3ccc(cc3C2)c4n[n-]nn4 ZINC001591975901
c1cc(c2c(c1)[nH]cc2C(=O)Nc3ccc4c(c3)[nH]c(=O)[nH]4)c5n[n-]nn5 ZINC001593240824
c1cc2c(cc1NC(=O)c3ccc(nc3)c4n[n-]nn4)[C@H](CCCC2)O ZINC001593240959
c1cc(c(cc1c2n[n-]nn2)F)C(=O)Nc3ccc4c(=O)cc[nH]c4c3 ZINC001593241046
c1cc(c(cc1c2n[n-]nn2)C(=O)Nc3ccc4c(c3)C(=O)NC4)Cl ZINC001593241072
c1cc2c(cc1C(=O)Nc3ccc4c(c3)[nH]c(=O)[nH]4)[nH]cc2c5n[n-]nn5 ZINC001593241145
CC1(c2cnc(cc2NC1=O)c3ccc(cc3)C(=O)Nc4ccccc4)C ZINC001240045369
c1ccc(cc1)[C@H]2CN(CCO2)C(=O)Nc3ccc4c(c3)NC(=O)CO4 ZINC000642456199
c1cc(cc(c1)NC(=O)N2CCC[C@@H](C2)[C@@H]3CCC[NH2+]C3)c4n[n-]nn4 ZINC001593242138
c1cc(cc(c1)NC(=O)N2CCC[C@@H](C2)[C@H]3CCC[NH2+]C3)c4n[n-]nn4 ZINC001593242140
c1cc(cc(c1)NC(=O)N2CCC[C@H](C2)[C@@H]3CCC[NH2+]C3)c4n[n-]nn4 ZINC001593242141
c1ccc(cc1)NC(=O)c2ccc(cc2)c3ccc4c(c3)cc(o4)C(=O)N ZINC001240047589
c1cc2c(cc1NC(=O)N[C@@H]3CCCc4c3ccc(=O)[nH]4)C(=O)NCC2 ZINC000605037369
Cn1c2ccc(cc2ccc1=O)c3ccc(cc3)C(=O)Nc4ccccc4 ZINC001240047664
Cc1nc(on1)[C@H]2CCCN(C2)C(=O)Nc3ccc4c(c3)C(=O)NCC4 ZINC000605037311
Cc1nc(on1)[C@@H]2CCCN(C2)C(=O)Nc3ccc4c(c3)C(=O)NCC4 ZINC000605037310
c1ccc(cc1)[C@@H]2CN(CCO2)C(=O)Nc3cccc(c3)c4n[n-]nn4 ZINC001593242415
c1ccc(cc1)[C@H]2CN(CCO2)C(=O)Nc3cccc(c3)c4n[n-]nn4 ZINC001593242417
c1cc(cc(c1)NC(=O)N2CCC(CC2)[C@H]3CCC[NH2+]C3)c4n[n-]nn4 ZINC001593243178
c1ccc(cc1)[C@@H]2CN(CCO2)C(=O)Nc3ccc4c(c3)NC(=O)CO4 ZINC000642456198
Cn1c(=O)ccc2c1cc(cc2)c3ccc(cc3)C(=O)Nc4ccccc4 ZINC001240048515
Cc1cc(ccc1c2n[n-]nn2)C[NH+]3Cc4ccccc4NC(=O)[C@H]3C ZINC001591965115
Cc1cc(cc(c1O)C)/C=C/2\c3ccc(cc3NC2=O)c4n[n-]nn4 ZINC001591958886
c1cc(cc(c1)NC(=O)N[C@@H]2[C@H]3[C@@H]2c4ccc(cc4C3)F)c5n[n-]nn5 ZINC001593244053
c1ccc(c(c1)[C@@H]2CCN(C2)C(=O)Nc3cccc(n3)c4n[n-]nn4)F ZINC001593244104
Cc1cc(nc(c1)NC(=O)N[C@@H]2CCc3c2ccc(c3)c4n[n-]nn4)C ZINC001591957875
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2NC(=O)Nc4ccn5ccnc5c4 ZINC001593253622
c1ccc(c(c1)[C@@H]2CCN(C2)C(=O)Nc3ccnc(c3)c4n[n-]nn4)F ZINC001593255786
c1ccc2c(c1)CC[C@@H]([C@@H]2NC(=O)Nc3ccnc(c3)c4n[n-]nn4)F ZINC001593255804
c1ccc(cc1)CNC(=O)c2ccc(cc2)c3cccc4c3nc(cc4)N ZINC001239910642
c1ccc(cc1)CNC(=O)c2ccc(cc2)c3ccc4c(cc[nH+]c4c3)N ZINC001239910313
Cc1cc(cc(c1)F)NC(=O)N2Cc3cccc(c3C2)c4n[n-]nn4 ZINC001591990835
c1cc2c(cc1NC(=O)N3CCC[C@@H](C3)c4[nH]c(=O)[nH]n4)CCN2 ZINC001580769812
c1ccc2c(c1)cc(c(=O)o2)C(=O)Nc3ccc(c(c3)F)c4n[n-]nn4 ZINC001593215528
c1cc2c(c(c1)O)C[C@@H](C2)NC(=O)Nc3ccc(c(c3)F)c4n[n-]nn4 ZINC001593215945
c1cc2c(c(c1)O)C[C@H](C2)NC(=O)Nc3ccc(c(c3)F)c4n[n-]nn4 ZINC001593215947
c1cc(ccc1c2n[n-]nn2)NC(=O)N[C@@H]3CCCc4c3ccc(=O)[nH]4 ZINC001593216276
c1cc2c(c(c1)F)CN(CCO2)C(=O)Nc3ccc(cc3)c4n[n-]nn4 ZINC001593216541
c1cc(ccc1c2n[n-]nn2)NC(=O)N3CCC(CC3)[C@H]4CCC[NH2+]C4 ZINC001593216914
c1ccc2c(c1)CC[C@H]([C@H]2NC(=O)Nc3ccc(cc3)c4n[n-]nn4)O ZINC001593217247
c1cc2cc(c(cc2c(c1)O)O)C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001272750570
Cc1cc(cc(c1)NC(=O)[C@@H]2CCC(=O)c3c2cccc3)c4n[n-]nn4 ZINC001592016121
Cc1cc(cc(c1)NC(=O)[C@H]2CCC(=O)c3c2cccc3)c4n[n-]nn4 ZINC001592016120
c1cc2c(cc1NC(=O)N3CCC[C@H](C3)c4[nH]c(=O)[nH]n4)CCN2 ZINC001580769810
c1cc(c(cc1c2n[n-]nn2)C3CC3)NC(=O)N4CCCc5c4cn[nH]5 ZINC001593219812
c1cc(c(cc1c2n[n-]nn2)Cl)NC(=O)N3CCCc4c(cn[nH]4)C3 ZINC001593220960
c1ccc2c(c1)CC[C@H](C(=O)N2)NC(=O)Nc3ccc4c(c3)CCC4 ZINC000653926049
c1cc(c(cc1c2n[n-]nn2)C(=O)Nc3ccc4c(c3)c(=O)cc[nH]4)F ZINC001593238809
c1ccc(cc1)CNC(=O)c2ccc(cc2)c3cccc4c3NC(=O)CC4 ZINC001239909309
c1ccc(cc1)CNC(=O)c2ccc(cc2)c3ccc4c(c3)ccc(n4)N ZINC001239909346
c1cc2c(cc1NC(=O)N[C@H]3CC[C@H]4CC[NH2+][C@H]3C4)C(=O)NCC2 ZINC001580769961
c1ccc2c(c1)c(cc(c2O)C(=O)N3CCc4cc([nH]c4C3)C(=O)N)O ZINC001272750962
c1cc(c(cc1NC(=O)N2CCc3cn[nH]c3C2)c4n[n-]nn4)C5CC5 ZINC001593227426
c1cc2c(cc1O)cc(c(=O)o2)C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001272767949
Cc1cc2c(cc1c3ccc(cc3)C(=O)NCc4ccccc4)CC(=O)N2 ZINC001239910047
C[NH+]1CCc2ccc(cc2C1)c3ccc(cc3)C(=O)NCc4ccccc4 ZINC001239910153
c1ccc2c(c1)cc(oc2=O)C(=O)Nc3ccc(c(c3)c4n[n-]nn4)F ZINC001593232285
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3NC(=O)Nc4ccc(c(c4)c5n[n-]nn5)F ZINC001593233332
CC(C)[C@@H]1CCCN(CC1)C(=O)C(=O)Nc2ccc3c(c2)C(=O)NCC3 ZINC000605066587
Cc1cc(cc(c1)F)NC(=O)N2Cc3ccc(cc3C2)c4n[n-]nn4 ZINC001591991492
c1ccc(cc1)c2cnc(cn2)N3CCC4(CC3)C[C@@H](CNC4=O)O ZINC000896333096
Cn1c2ccccc2c(n1)CNC(=O)Nc3ccc4c(c3)CCCC4=O ZINC000653494978
Cc1cccc(c1)c2ccc(cc2)CNC(=O)N3CCc4cn[nH]c4C3 ZINC000676777390
c1cc2c(cc1OC(=O)c3ccc(cn3)c4n[n-]nn4)CC(=O)N2 ZINC001467644761
c1ccc(cc1)n2cc(cn2)CNC(=O)C(=O)N3CC[C@H]4CC[NH2+][C@@H]4C3 ZINC000642503776
c1cc(cnc1)C2(CC2)C(=O)N[C@@H]3CCCc4c3ccc(c4)c5n[n-]nn5 ZINC001592982685
c1cc(nc2c1cc(cc2)O)C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001270010063
c1ccc2c(c1)C3(CC3)CN2C(=O)Nc4ccc5c(c4)C(=O)NCC5 ZINC000652545812
c1ccc2c(c1)C3(CCC3)CN2C(=O)Nc4ccc5c(c4)C(=O)NCC5 ZINC000652546369
Cc1ccc2c(c1)[nH]cc2C[NH+]3CCC4(CC3)CC(=O)c5c4cccc5 ZINC001136976648
c1ccn2c(c1)c(cn2)C(=O)N[C@@H]3CCCc4c3ccc(c4)c5n[n-]nn5 ZINC001592986060
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2NC(=O)[C@]45CCCC[C@@H]4OCC5 ZINC001592996374
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2NC(=O)[C@@]45CCCC[C@@H]4OCC5 ZINC001592996376
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2NC(=O)[C@]45CCCC[C@H]4OCC5 ZINC001592996377
c1ccc2c(c1)CC[C@H](CO2)NC(=O)c3cc(ccc3F)c4n[n-]nn4 ZINC001592996480
c1ccc2c(c1)CC[C@@H](CO2)NC(=O)c3cc(ccc3F)c4n[n-]nn4 ZINC001592996482
c1cc2c(c(c1)O)CC[C@@H]2NC(=O)c3ccc4c(c3)[nH]cc4c5n[n-]nn5 ZINC001592996989
c1cc2c(c(c1)O)CC[C@H]2NC(=O)c3ccc4c(c3)[nH]cc4c5n[n-]nn5 ZINC001592996990
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2NC(=O)c4c(ccc(n4)Cl)F ZINC001592997091
Cc1ccc2nc(c(n2c1)C)C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001269753431
Cc1ccc(cc1C)CC(=O)N2Cc3cccc(c3C2)c4n[n-]nn4 ZINC001592144264
c1ccc2c(c1)C=C(CO2)C(=O)N[C@@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001592997312
c1cc2c(cc1C(=O)N[C@H]3CCc4c3cc(cc4)O)[nH]cc2c5n[n-]nn5 ZINC001592997714
c1cc2c(cc1C(=O)N[C@@H]3CCc4c3cc(cc4)O)[nH]cc2c5n[n-]nn5 ZINC001592997715
c1ccc2c(c1)C[C@H](CN2)NC(=O)Nc3ccc4c(c3)C(=O)CCC4 ZINC000652581910
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2NC(=O)N4C[C@H]5CC=CC[C@H]5C4 ZINC001592999081
c1cc2c(cc1c3n[n-]nn3)CC[C@@H]2NC(=O)N4C[C@H]5CC=CC[C@H]5C4 ZINC001592999082
c1cc2c(cc1C3=CCN(CC3)C(=O)C4CC4)NC(=O)C25CC[NH2+]CC5 ZINC001243027793
c1ccc2c(c1)C[C@H](CO2)NC(=O)c3c[nH]c4c3c(ccc4)c5n[n-]nn5 ZINC001593001161
c1ccc2c(c1)C[C@@H](CO2)NC(=O)c3c[nH]c4c3c(ccc4)c5n[n-]nn5 ZINC001593001162
c1cc2c(cc1c3n[n-]nn3)C[C@@H](C2)NC(=O)N4CCC[C@@H](C4)C5CC5 ZINC001593001532
c1cc2c(cc1c3n[n-]nn3)C[C@@H](C2)NC(=O)N4CCC[C@H](C4)C5CC5 ZINC001593001533
c1ccc2c(c1)C[C@H](CN2)NC(=O)Nc3ccc4c(c3)CCCC4=O ZINC000652608304
c1cc2c(cc1c3n[n-]nn3)C[C@@H](C2)NC(=O)[C@@H]4CC[C@@H]5[C@H](C4)C5(F)F ZINC001593001646
Cc1ccc(cc1)CNC(=O)c2ccc3c(c2)[nH]cc3c4n[n-]nn4 ZINC001592164400
c1ccc2c(c1)C[C@H](CN2)NC(=O)N3CCC(=CC3)c4ccc(cc4)O ZINC000652266366
C/C=C/c1ccc(cc1)NC(=O)C(=O)N2CCc3c4ccccc4[nH]c3C2 ZINC000499272521
c1cc(cc(c1)C2(CC2)C(=O)N3CC[C@H](C3)c4cccnc4)c5n[n-]nn5 ZINC001592947020
c1cc2cccnc2c(c1)CC(=O)N3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001592922032
c1cc(c2cccnc2c1)CC(=O)N3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001592922954
c1cc2cnccc2c(c1)CC(=O)N3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001592923148
c1ccc2c(c1)cncc2CC(=O)N3Cc4cccc(c4C3)c5n[n-]nn5 ZINC001592928673
Cc1ccc2c(c1)CCN(C2)C(=O)Nc3cccc(c3)c4n[n-]nn4 ZINC001592201251
Cc1ccc2c(c1)CCN(C2)C(=O)CCc3ccc(cc3)c4n[n-]nn4 ZINC001592200955
c1ccc2c(c1)c(co2)CC(=O)N[C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001592933017
c1ccc2c(c1)c([nH]n2)CC(=O)N[C@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001592933424
c1ccc2c(c1)c([nH]n2)CC(=O)N[C@@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001592933425
c1ccc2c(c1)cnn2CC(=O)N3CCCc4c3ccc(c4)c5n[n-]nn5 ZINC001592942619
c1ccc2c(c1)cnn2CC(=O)N[C@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001592942652
c1ccc2c(c1)cnn2CC(=O)N[C@@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001592942653
C[C@@H]1CN([C@@H]1C)C(=O)N[C@@H]2CCc3c2ccc(c3)c4n[n-]nn4 ZINC001603921828
Cc1ccc2c(c1)[C@@H](CC2)NC(=O)c3ccc(cc3F)c4n[n-]nn4 ZINC001592200640
COc1cccc(c1)C2=CCN(C2)C(=O)N[C@@H]3Cc4ccccc4NC3 ZINC000652257624
